ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2205192-20160516,2454094,56452,4,DILLON PRODUCTIONS INC,DILLON PRODUCTIONS INC,801 S WELLS ST 3 301,CHICAGO,IL,60607,25,1,25-1,1,4404,Regulated Business License,724,Other Home Occupations,2205192,RENEW,,03/15/2016,03/29/2016,N,05/16/2016,05/15/2018,03/29/2016,03/30/2016,AAI,,,41.872091024,-87.633424814,"(41.87209102361854, -87.6334248142864)"
2458230-20160527,2458230,405189,1,JOSE L DIAZ,JLD HOME REPAIR/REMODELING,420 S CLINTON ST 2ND 205A,CHICAGO,IL,60607,25,28,25-28,1,4404,Regulated Business License,674,Home Repair Services (Home Occ),2458230,ISSUE,04/04/2016,05/27/2016,05/27/2016,N,05/27/2016,06/15/2018,05/27/2016,05/27/2016,AAI,,,41.876148616,-87.641152489,"(41.8761486157241, -87.64115248853541)"
1801484-20160316,2444927,298924,4,"PANDA EXPRESS, INC.",PANDA EXPRESS #591,209 W JACKSON BLVD,CHICAGO,IL,60606,42,49,42-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1801484,RENEW,,01/15/2016,02/26/2016,N,03/16/2016,03/15/2018,02/26/2016,02/29/2016,AAI,,,41.878006063,-87.634022032,"(41.87800606262711, -87.63402203216754)"
2353862-20160916,2477514,5077,3,"PITNEY BOWES, INC","PITNEY BOWES, INC.",205 N MICHIGAN AVE  300,CHICAGO,IL,60601,42,44,42-44,1,1010,Limited Business License,602,Administrative Commercial Office,2353862,RENEW,,07/15/2016,08/25/2016,N,09/16/2016,09/15/2018,08/25/2016,08/26/2016,AAI,,,41.88590606,-87.624371837,"(41.885906059506326, -87.62437183736003)"
2304251-20160916,2481939,374616,6,"Express Fashion Operations, LLC",EXPRESS,17 N STATE ST,CHICAGO,IL,60602,42,9,42-9,1,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2304251,RENEW,,07/15/2016,08/09/2016,N,09/16/2016,09/15/2018,08/09/2016,08/10/2016,AAI,,1,41.882456647,-87.627700047,"(41.8824566469275, -87.62770004682694)"
1547255-20160416,2449213,283689,1,"MINA 3 ENTERPRISE GROUP, INC.",7- ELEVEN,125 S CLARK ST,CHICAGO,IL,60603,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1547255,RENEW,,02/15/2016,02/29/2016,N,04/16/2016,04/15/2018,02/29/2016,03/01/2016,AAI,,,41.879988513,-87.630688841,"(41.87998851304621, -87.63068884103124)"
1892053-20160916,2480813,327980,1,Sans 6 Inc.,"Arby's/SBA, LTD",5 N WELLS ST 1ST FLOOR,CHICAGO,IL,60606,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1892053,RENEW,,07/15/2016,08/19/2016,N,09/16/2016,09/15/2018,08/19/2016,08/22/2016,AAI,,,41.882088227,-87.633685025,"(41.8820882268538, -87.63368502504036)"
2206751-20160516,2455200,289186,1,STERLING PARK DEVELOPMENT LLC,STERLING PARK DEVELOPMENT LLC,900 W JACKSON BLVD 8TH,CHICAGO,IL,60607,25,6,25-6,12,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2206751,RENEW,,03/15/2016,03/28/2016,N,05/16/2016,05/15/2018,03/28/2016,03/29/2016,AAI,,,41.878018745,-87.649640824,"(41.87801874499422, -87.64964082436272)"
2278049-20160916,2479814,297574,3,"FAITHFUL+GOULD, INC.","FAITHFUL+GOULD, INC.",20 N WACKER DR 22ND 2243,CHICAGO,IL,60606,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2278049,RENEW,,07/15/2016,08/02/2016,N,09/16/2016,09/15/2018,08/02/2016,08/03/2016,AAI,,,41.882410906,-87.63717471,"(41.88241090648542, -87.63717471046387)"
1574879-20160416,2449266,286805,1,A & A JEWELRY MANUFACTURING AND CASTING LLC,A & A JEWELRY MANUFACTURING AND CASTING LLC,5 S WABASH AVE  417,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,923,Retail Sales of Jewelry and Jewelry Repair,1574879,RENEW,,02/15/2016,02/25/2016,N,04/16/2016,04/15/2018,02/25/2016,02/26/2016,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
29162-20160416,2447675,11602,1,CLIFF DWELLERS,THE CLIFF DWELLERS,200 S MICHIGAN AVE 22ND,CHICAGO,IL,60604,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,29162,RENEW,,02/15/2016,03/13/2016,N,04/16/2016,04/15/2018,03/13/2016,03/14/2016,AAI,,,41.879489329,-87.624498125,"(41.87948932869769, -87.6244981249339)"
2442531-20160916,2477462,3206,9,"SCHERMERHORN CIGAR STORES, INC.",Chicago News Now #1628,222 S RIVERSIDE PLZ FOOD COURT NORTH,CHICAGO,IL,60606,42,,42-,,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2442531,RENEW,,07/15/2016,08/01/2016,N,09/16/2016,09/15/2018,08/01/2016,08/02/2016,AAI,,,,,
1927553-20160416,2448913,265942,1,"POTTER'S BAR PALMER HOUSE, LLC",POTTER'S,17 E MONROE ST 2,CHICAGO,IL,60603,42,9,42-9,1,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,1927553,RENEW,,02/15/2016,04/08/2016,N,04/16/2016,04/15/2018,04/08/2016,04/11/2016,AAI,,1,41.880664578,-87.627089364,"(41.88066457839605, -87.6270893644417)"
2334343-20160716,2468708,390926,1,Froyo Chicago Corporation,Froyo Chicago Cafe,233 N MICHIGAN AVE 2ND C012,CHICAGO,IL,60601,42,,42-,,1006,Retail Food Establishment,782 | 766,Sale of Food Prepared Onsite Without Dining Area | Retail Sales of Fresh Fruits and Vegetables,2334343,RENEW,,05/15/2016,06/01/2016,N,07/16/2016,07/15/2018,06/01/2016,06/02/2016,AAI,,,41.886567371,-87.624384671,"(41.886567370886944, -87.62438467059714)"
2216657-20160916,2480570,321611,1,UBS SECURITIES LLC,UBS SECURITIES LLC,1 N WACKER DR 31ST 3100,CHICAGO,IL,60606,42,9,42-9,1,4404,Regulated Business License,816,Storage or Use of Hazardous Materials,2216657,RENEW,,07/15/2016,08/24/2016,N,09/16/2016,09/15/2018,08/24/2016,08/25/2016,AAI,,,41.881951876,-87.636620349,"(41.88195187648601, -87.63662034940238)"
1306104-20160416,2447946,29204,2,MICHAEL SMITH,OAK PARK WHOLESALE,67 E MADISON ST 14TH 1408,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,924,"Wholesale Jewelry, Watches and Accessories",1306104,RENEW,,02/15/2016,03/01/2016,N,04/16/2016,04/15/2018,03/01/2016,03/02/2016,AAI,,,41.881985036,-87.62544398,"(41.881985035591015, -87.62544397986383)"
2359994-20160416,2447621,8970,141,"COMPASS GROUP USA, INC.",R29 AT THE FRANKLIN,227 W MONROE ST 29,CHICAGO,IL,60606,42,49,42-49,1,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2359994,RENEW,,02/15/2016,02/26/2016,N,04/16/2016,04/15/2018,02/26/2016,02/26/2016,AAI,,,41.88053925,-87.634592464,"(41.88053924995021, -87.63459246351388)"
2446395-20160728,2446395,403729,1,ENERGIZED FOODS LLC - WEST LOOP FOODS LLC,FRESHII,1166 W MADISON ST 1ST,CHICAGO,IL,60607,25,7,25-7,12,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2446395,ISSUE,01/22/2016,07/19/2016,07/19/2016,N,07/28/2016,08/15/2018,07/27/2016,07/28/2016,AAI,,,41.881731324,-87.656850794,"(41.881731324473414, -87.65685079354886)"
2340697-20160816,2475293,391326,1,POPSUGAR INC.,POPSUGAR INC.,1 E WACKER DR 2 225,CHICAGO,IL,60601,42,9,42-9,1,1010,Limited Business License,602,Administrative Commercial Office,2340697,RENEW,,06/15/2016,07/21/2016,N,08/16/2016,08/15/2018,07/21/2016,07/22/2016,AAI,,1,41.886707555,-87.627883478,"(41.886707555069805, -87.6278834784023)"
1121347-20160416,2448449,85751,3,THE ART INSTITUTE OF CHICAGO,THE ART INSTITUTE OF CHICAGO,112 S MICHIGAN AVE,CHICAGO,IL,60603,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,1121347,RENEW,,02/15/2016,03/14/2016,N,04/16/2016,04/15/2018,03/14/2016,03/15/2016,AAI,,,41.880487543,-87.624503361,"(41.880487542666714, -87.62450336093214)"
2215005-20160516,2455532,318305,1,AUTOHAUS MOTOR WORKS LTD,AUTOHAUS MOTOR WORKS LTD,220 N LAFLIN ST 1ST,CHICAGO,IL,60607,27,33,27-33,12,8340,Motor Vehicle Services License,712,Motor Vehicle Repair - Engine and Transmission Work,2215005,RENEW,,03/15/2016,05/16/2016,N,05/16/2016,05/15/2018,05/16/2016,05/17/2016,AAI,,,41.886057098,-87.664451797,"(41.88605709750984, -87.66445179652389)"
2245723-20160416,2450596,377065,1,"SKINNY HOUSE, LLC",MOXEE,724 W MAXWELL ST 1,CHICAGO,IL,60607,11,3,11-3,12,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2245723,RENEW,,02/15/2016,03/09/2016,N,04/16/2016,04/15/2018,03/09/2016,03/10/2016,AAI,,,41.864903826,-87.64605899,"(41.864903825931684, -87.6460589902833)"
2488112-20160825,2488112,409424,1,11 EAST PARTNERS LLC,"11 EAST PARTNERS, LLC",11 E MADISON ST LL L-100,CHICAGO,IL,60602,42,9,42-9,1,4404,Regulated Business License,602 | 601,Administrative Commercial Office | Acquisition and Improvement of Land/Residential Buildings,2488112,ISSUE,08/25/2016,08/25/2016,08/25/2016,N,08/25/2016,09/15/2018,08/25/2016,08/25/2016,AAI,,1,41.881955261,-87.627429348,"(41.88195526073297, -87.62742934787629)"
1958757-20160616,2460986,302522,4,DUCK HUNG LIM,909 CLEANERS,911 W WASHINGTON BLVD,CHICAGO,IL,60607,25,1,25-1,12,1010,Limited Business License,648,Dry Cleaning - Drop Off Location,1958757,RENEW,,04/15/2016,05/22/2016,N,06/16/2016,06/15/2018,05/22/2016,06/23/2016,AAI,,,41.882985759,-87.650227642,"(41.882985759138016, -87.65022764176769)"
1768745-20160416,2447559,8970,65,"COMPASS GROUP USA, INC.",HYATT CENTER CAFE,71 S WACKER DR 2,CHICAGO,IL,60606,42,12,42-12,1,1481,Caterer's Liquor License,630,Catering of Liquor To Events,1768745,RENEW,,02/15/2016,03/14/2016,N,04/16/2016,04/15/2018,03/14/2016,03/16/2016,AAI,,,41.880717575,-87.636589107,"(41.880717575265145, -87.63658910737162)"
1492229-20160416,2448943,267891,8,FAZAL DEVELOPMENT NETWORK INC,SUBWAY #3333,62 E JACKSON BLVD,CHICAGO,IL,60604,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1492229,RENEW,,02/15/2016,03/09/2016,N,04/16/2016,04/15/2018,03/09/2016,03/09/2016,AAI,,,41.878371981,-87.62537328,"(41.87837198057425, -87.62537328015898)"
2463235-20160916,2478846,206614,14,"LIFESTART MIDWEST, INC.",LIFESTART WELLNESS NETWORK,35 E WACKER DR 7TH 760,CHICAGO,IL,60601,42,9,42-9,1,4404,Regulated Business License,926 | 670,Fitness Classes | Health Club,2463235,RENEW,,07/15/2016,08/02/2016,N,09/16/2016,09/15/2018,08/02/2016,08/03/2016,AAI,,1,41.886831512,-87.626556085,"(41.886831512316874, -87.62655608493642)"
2443252-20160809,2443252,229993,9,"KIMPTON HOTEL &  RESTAURANT GROUP, LLC",THE GRAY,39 S LA SALLE ST 1-15,CHICAGO,IL,60603,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2443252,ISSUE,01/11/2016,04/18/2016,03/29/2016,Y,08/09/2016,08/15/2018,08/09/2016,08/09/2016,AAI,,,41.880931558,-87.632189133,"(41.88093155774665, -87.63218913315433)"
1121356-20160416,2448445,85751,1,THE ART INSTITUTE OF CHICAGO,THE ART INSTITUTE OF CHICAGO,201 S MICHIGAN AVE,CHICAGO,IL,60604,42,44,42-44,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,1121356,RENEW,,02/15/2016,03/14/2016,N,04/16/2016,04/15/2018,03/14/2016,03/15/2016,AAI,,,41.879491761,-87.624204389,"(41.87949176069021, -87.62420438882629)"
2424026-20160323,2424026,147,143,WALGREEN CO.,WALGREENS #16355,2 N STATE ST 1ST,CHICAGO,IL,60602,42,9,42-9,1,1474,Package Goods,774,Retail Sales of Packaged Liquor,2424026,ISSUE,09/11/2015,01/19/2016,01/19/2016,Y,03/23/2016,04/15/2018,03/23/2016,03/23/2016,AAI,,1,41.882082752,-87.627963646,"(41.882082751743674, -87.62796364640772)"
1675835-20160516,2455296,297233,1,"TENAUK, LLC",EDIBLE ARRANGEMENTS,1212 W TAYLOR ST 1,CHICAGO,IL,60607,28,25,28-25,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1675835,RENEW,,03/15/2016,04/12/2016,N,05/16/2016,05/15/2018,04/12/2016,04/13/2016,AAI,,,41.869517582,-87.657259112,"(41.86951758162952, -87.65725911176946)"
2452181-20160601,2452181,404516,1,"LOBSTER TALE INC.,",MAD BOILER,1045 W MADISON ST 1ST,CHICAGO,IL,60607,25,16,25-16,12,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2452181,ISSUE,03/04/2016,04/27/2016,04/27/2016,Y,06/01/2016,06/15/2018,06/01/2016,06/01/2016,AAI,,,41.881571263,-87.653807898,"(41.88157126308661, -87.65380789789538)"
2443256-20160809,2443256,229993,9,"KIMPTON HOTEL &  RESTAURANT GROUP, LLC",THE GRAY,39 S LA SALLE ST 1-15,CHICAGO,IL,60603,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2443256,ISSUE,01/11/2016,04/18/2016,03/29/2016,Y,08/09/2016,08/15/2018,08/09/2016,08/09/2016,AAI,,,41.880931558,-87.632189133,"(41.88093155774665, -87.63218913315433)"
1898331-20160516,2455624,329635,1,JAIPUR FOODS CORP.,JAIPUR,847 W RANDOLPH ST 1,CHICAGO,IL,60607,27,1,27-1,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1898331,RENEW,,03/15/2016,05/25/2016,N,05/16/2016,05/15/2018,05/25/2016,05/26/2016,AAI,,,41.884266367,-87.649271468,"(41.88426636711742, -87.64927146811964)"
1904148-20160316,2445117,330964,1,"TK CHICAGO LOOP, LLC",TILTED KILT PUB & EATERY,17 N WABASH AVE 2,CHICAGO,IL,60602,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1904148,RENEW,,01/15/2016,02/19/2016,N,03/16/2016,03/15/2018,02/19/2016,02/22/2016,AAI,,,41.882481427,-87.626076827,"(41.88248142730001, -87.62607682690941)"
2350190-20161016,2484505,8970,135,"COMPASS GROUP USA, INC.",CHARTWELLS,525 S STATE ST 2 & 3,CHICAGO,IL,60605,4,49,4-49,1,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2350190,RENEW,,08/15/2016,08/18/2016,N,10/16/2016,04/15/2018,08/18/2016,08/24/2016,AAI,,,41.875179056,-87.627473789,"(41.875179056057796, -87.6274737894488)"
1276509-20160516,2454733,251420,2,JOYCE CHUN OK KIM,PARAMOUNT CLEANERS,701 S WELLS ST,CHICAGO,IL,60607,25,1,25-1,1,1010,Limited Business License,648,Dry Cleaning - Drop Off Location,1276509,RENEW,,03/15/2016,05/09/2016,N,05/16/2016,05/15/2018,05/09/2016,05/10/2016,AAI,,,41.873255695,-87.633454216,"(41.873255694732016, -87.63345421635972)"
2423396-20160422,2423396,400646,1,"MINGHIN ON GRANT PARK, INC.",MINGHIN on GRANT PARK,333 E BENTON PL  300,CHICAGO,IL,60601,42,6,42-6,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2423396,ISSUE,08/28/2015,09/08/2015,09/08/2015,N,04/22/2016,05/15/2018,04/22/2016,04/22/2016,AAI,,,41.885390047,-87.618986712,"(41.88539004666972, -87.61898671163952)"
2217057-20160916,2478870,207268,31,ILLINOIS BELL TELEPHONE COMPANY,AT&T ILLINOIS,520 S FEDERAL ST,CHICAGO,IL,60605,4,49,4-49,1,4404,Regulated Business License,816,Storage or Use of Hazardous Materials,2217057,RENEW,,07/15/2016,08/19/2016,N,09/16/2016,09/15/2018,08/19/2016,08/29/2016,AAI,,,41.875228099,-87.629831334,"(41.8752280993782, -87.62983133429678)"
1737982-20160516,2453739,24834,1,"J. P. GRAZIANO GROCERY CO., INC.",J.P. GRAZIANO GROCERY CO INC.,901 W RANDOLPH ST  1,CHICAGO,IL,60607,27,1,27-1,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1737982,RENEW,,03/15/2016,04/13/2016,N,05/16/2016,05/15/2018,04/13/2016,04/14/2016,AAI,,,41.884256704,-87.649826703,"(41.88425670381661, -87.64982670264364)"
1698338-20160416,2449448,304316,1,BYONG KIM,FOUR SEASONS CLEANERS & SHOE SHINE,175 W JACKSON BLVD 1,CHICAGO,IL,60604,42,49,42-49,1,1010,Limited Business License,648,Dry Cleaning - Drop Off Location,1698338,RENEW,,02/15/2016,04/10/2016,N,04/16/2016,04/15/2018,04/10/2016,04/11/2016,AAI,,,41.878014487,-87.63318903,"(41.878014487249544, -87.63318903001444)"
1491372-20160916,2479538,276172,1,"MORTON'S OF CHICAGO/ WACKER PLACE, LLC",MORTON'S STEAKHOUSE-WACKER PLACE,65 E WACKER PL,CHICAGO,IL,60601,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1491372,RENEW,,07/15/2016,08/04/2016,N,09/16/2016,09/15/2018,08/04/2016,08/05/2016,AAI,,,41.88670423,-87.625496374,"(41.886704230249315, -87.62549637410729)"
1898430-20160416,2449091,275849,4,SHEDDAS PLACE INC,OASIS CAFE,21 N WABASH AVE 1,CHICAGO,IL,60602,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1898430,RENEW,,02/15/2016,04/06/2016,N,04/16/2016,04/15/2018,04/06/2016,04/07/2016,AAI,,,41.882567066,-87.626078783,"(41.88256706583192, -87.62607878323935)"
2178050-20160816,2474474,366535,1,"CITY WINERY CHICAGO, LLC",CITY WINERY CHICAGO,1200-1212 W RANDOLPH ST 1ST & MEZZ,CHICAGO,IL,60607,27,33,27-33,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2178050,RENEW,,06/15/2016,07/21/2016,N,08/16/2016,08/15/2018,07/21/2016,08/15/2016,AAI,,,41.884351914,-87.656787588,"(41.884351914473434, -87.656787588102)"
21348-20160516,2453422,8869,1,"NEALEY'S FOODS, INC.",NEALEY FOODS INCORPORATED,900-910 W FULTON MARKET   1,CHICAGO,IL,60607,27,1,27-1,12,1007,Wholesale Food Establishment,864,Wholesale Food Sales,21348,RENEW,,03/15/2016,04/20/2016,N,05/16/2016,05/15/2018,04/20/2016,07/20/2016,AAI,,,41.88687698,-87.649901426,"(41.88687698019241, -87.64990142603563)"
1000049-20160516,2453439,10141,2,"PEPE""S RETAIL MEATS, INC.",PEREZ MEXICAN FOOD,853-855 W RANDOLPH ST 1ST,CHICAGO,IL,60607,27,1,27-1,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1000049,RENEW,,03/15/2016,05/11/2016,N,05/16/2016,05/15/2018,05/11/2016,05/12/2016,AAI,,,41.884261422,-87.649534131,"(41.88426142200001, -87.6495341312589)"
1243-20160916,2477398,241,1,CHICAGO PALM INC,PALM RESTAURANT,323 E WACKER DR,CHICAGO,IL,60601,42,50,42-50,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,1243,RENEW,,07/15/2016,08/24/2016,N,09/16/2016,09/15/2018,08/24/2016,08/25/2016,AAI,,,41.887556041,-87.619655093,"(41.887556040948596, -87.61965509328479)"
1477467-20160416,2449080,273386,1,M& J  JEWLERS INC,M  &  J  JEWLERS,5 S WABASH AVE 5TH 517,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,923,Retail Sales of Jewelry and Jewelry Repair,1477467,RENEW,,02/15/2016,02/25/2016,N,04/16/2016,04/15/2018,02/25/2016,02/26/2016,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
2431683-20160608,2431683,401892,1,BOUNCE CHICAGO LLC,ACE BOUNCE,230 N CLARK ST LL,CHICAGO,IL,60601,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2431683,ISSUE,10/15/2015,11/25/2015,11/03/2015,Y,06/08/2016,06/15/2018,06/08/2016,06/08/2016,AAI,,,41.886551612,-87.631141625,"(41.88655161219518, -87.63114162542584)"
2378885-20160607,2378885,395877,1,"1111 W LAKE STREET, LLC",HONEY'S,1111-1113 W LAKE ST,CHICAGO,IL,60607,27,7,27-7,12,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2378885,ISSUE,01/16/2015,08/19/2015,07/21/2015,Y,06/07/2016,06/15/2018,05/31/2016,05/31/2016,AAI,,,41.885426605,-87.654965694,"(41.885426604527154, -87.65496569400409)"
2451461-20160225,2451461,85659,170,H&R BLOCK ENTERPRISES LLC,H&R BLOCK,1204 W MADISON ST 5TH,CHICAGO,IL,60607,25,7,25-7,12,1010,Limited Business License,197,Tax Preparation Services,2451461,ISSUE,02/17/2016,02/25/2016,02/25/2016,N,02/25/2016,03/15/2018,02/25/2016,02/25/2016,AAI,,,41.881721403,-87.657379042,"(41.88172140286319, -87.65737904179524)"
2152233-20160516,2456370,371588,1,Depaul Corporation,My Paul Cleaners,1260 W WASHINGTON BLVD 1ST 101,CHICAGO,IL,60607,27,,27-,,1010,Limited Business License,648,Dry Cleaning - Drop Off Location,2152233,RENEW,,03/15/2016,03/28/2016,N,05/16/2016,05/15/2018,03/28/2016,03/29/2016,AAI,,,41.883058648,-87.658910466,"(41.88305864823082, -87.6589104655955)"
50158-20160516,2453592,17285,1,"BILLY GOAT INN, INC.",BILLYS GOAT'S,1535 W MADISON ST,CHICAGO,IL,60607,28,60,28-60,12,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,50158,RENEW,,03/15/2016,05/13/2016,N,05/16/2016,05/15/2018,05/13/2016,05/16/2016,AAI,,,41.881353214,-87.665915939,"(41.8813532143597, -87.66591593930038)"
2447150-20160610,2447150,399173,1,"DANGAN, LLC",THE DEARBORN,145 N DEARBORN ST 1ST,CHICAGO,IL,60602,42,9,42-9,1,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2447150,ISSUE,02/09/2016,04/20/2016,03/15/2016,N,06/10/2016,06/15/2018,06/10/2016,06/10/2016,AAI,,1,41.884339671,-87.629302474,"(41.884339671462364, -87.62930247410677)"
2207721-20160616,2461208,324863,2,ELIZABETH JANE MCADAMS,BEAUMONT HARDING EDITING,310 S MICHIGAN AVE 1 700,CHICAGO,IL,60604,42,49,42-49,1,4404,Regulated Business License,724,Other Home Occupations,2207721,RENEW,,04/15/2016,05/04/2016,N,06/16/2016,06/15/2018,05/04/2016,05/05/2016,AAI,,,41.877987807,-87.624459801,"(41.8779878069696, -87.62445980070322)"
2334228-20160616,2462874,390891,1,Yes Energy LLC,Yes Energy LLC,53 W JACKSON BLVD 12 1257,CHICAGO,IL,60604,4,,4-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2334228,RENEW,,04/15/2016,05/02/2016,N,06/16/2016,06/15/2018,05/02/2016,05/03/2016,AAI,,,41.878050681,-87.629781008,"(41.878050680824906, -87.62978100842273)"
2476878-20160810,2476878,408044,1,"11 DINING, LLC","11 DINING, LLC",50 S LA SALLE ST 5TH,CHICAGO,IL,60603,42,9,42-9,1,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2476878,ISSUE,07/06/2016,07/29/2016,07/29/2016,N,08/10/2016,08/15/2018,08/09/2016,08/10/2016,AAI,,,41.880705104,-87.632476305,"(41.88070510431831, -87.63247630514623)"
2320453-20160416,2449784,333477,2,MATRIX RESOURCES INC,"Matrix Resources, Inc.",200 W ADAMS ST  2002,CHICAGO,IL,60606,42,49,42-49,1,1010,Limited Business License,635,"Commissioned Staffing of Professional, Secretarial and Clerical Work",2320453,RENEW,,02/15/2016,02/26/2016,N,04/16/2016,04/15/2018,02/26/2016,02/26/2016,AAI,,,41.879495472,-87.633829661,"(41.879495472483235, -87.63382966060512)"
2203587-20160416,2449619,318860,2,"RED DOLPHIN ENTERPRISES, LLC",BRANDO'S,343 S DEARBORN ST,CHICAGO,IL,60604,4,49,4-49,1,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2203587,RENEW,,02/15/2016,03/21/2016,N,04/16/2016,04/15/2018,03/31/2016,03/31/2016,AAI,,,41.877146786,-87.629121233,"(41.877146786216336, -87.62912123316899)"
2484236-20160817,2484236,375374,2,I. S. JEWELRY INC.,I. S. JEWELRY,5 S WABASH AVE 10 1013,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,923,Retail Sales of Jewelry and Jewelry Repair,2484236,C_LOC,08/12/2016,08/17/2016,08/17/2016,N,08/17/2016,09/15/2018,08/17/2016,08/17/2016,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
1306069-20160416,2448121,46361,2,EUROPEAN DESIGNS & MANUFACTURING,EUROPEAN DESIGNS & MANUFACTURING,5 S WABASH AVE  401 A,CHICAGO,IL,60603,42,9,42-9,1,1010,Limited Business License,923,Retail Sales of Jewelry and Jewelry Repair,1306069,RENEW,,02/15/2016,03/30/2016,N,04/16/2016,04/15/2018,03/30/2016,03/31/2016,AAI,,,41.881921563,-87.62606306,"(41.88192156256051, -87.62606305984501)"
